Citation	Subject	Subject Label	Predicate	Object	Object Label	Qualifier	Subject Qualifier	Subject Extension	Object Extension	Count
30693797	Intravenous administration		TREATS	decreased liver copper levels		MONDO:0010200		adeno-associated viral (AAV) 8 vector		1
30693797	Intravenous administration		TREATS	HP:0001392	Hepatic disease	MONDO:0010200		adeno-associated viral (AAV) 8 vector		1
30693797	Intravenous administration		PREVENTS	HP:0001395	Liver fibrosis	MONDO:0010200		adeno-associated viral (AAV) 8 vector		1
34357516	Chelation of excessive copper		TREATS	copper metabolism disorder		MONDO:0010200		chelation		1
34357516	Oral administration		TREATS	copper metabolism disorder		MONDO:0010200		trientine tetrahydrochloride		1
34357516	Oral administration		TREATS	copper metabolism disorder		MONDO:0010200		trientine dihydrochloride		1
28753182	Analysis of clinical presentations, diagnosis, and treatment		TREATS	Abnormal liver function test results		MONDO:0010200				1
28753182	Serum alanine aminotransferase level testing		TREATS	Abnormal liver function test results		Wilson Disease		alanine aminotransferase		1
28753182	Serum aspartate aminotransferase level testing		TREATS	Abnormal liver function test results		Wilson Disease		Serum aspartate aminotransferase level testing		1
28753182	Serum ceruloplasmin concentration testing		TREATS	Abnormal liver function test results		MONDO:0010200		ceruloplasmin concentration testing		1
28753182	Urinary copper excretion testing		TREATS	Abnormal liver function test results		MONDO:0010200				1
28753182	Liver copper quantification		TREATS	Abnormal liver function test results		MONDO:0010200				1
28753182	Treatment		TREATS	Abnormal liver function test results		MONDO:0010200		zinc salts		1
28753182	Treatment		TREATS	Abnormal liver function test results		MONDO:0010200		CHEBI:7959		1
28433112	MAXO:0000376	liver biopsy	TREATS	HP:0004787	Fulminant hepatitis	MONDO:0010200				1
28433112	MAXO:0000376	liver biopsy	TREATS	Moderate to severe steatosis		MONDO:0010200				1
28433112	MAXO:0000376	liver biopsy	TREATS	Portal and/or lobular inflammation		MONDO:0010200				1
28433112	MAXO:0000376	liver biopsy	TREATS	Fibrosis		MONDO:0010200				1
28433112	MAXO:0000376	liver biopsy	TREATS	Liver cell degeneration		MONDO:0010200				1
28433112	MAXO:0000376	liver biopsy	TREATS	Ballooning		MONDO:0010200				1
28433112	MAXO:0000376	liver biopsy	TREATS	Mallory hyaline bodies		MONDO:0010200				1
28433112	MAXO:0000376	liver biopsy	TREATS	Liver cell necrosis		MONDO:0010200				1
28433112	MAXO:0000376	liver biopsy	TREATS	Glycogenation of periportal hepatocytic nuclei		MONDO:0010200				1
30635971	anterior segment optical coherence tomography (AS-OCT) assessment		TREATS	HP:0200032	Kayser-Fleischer rings	MONDO:0010200				1
30635971	slit-lamp assessment		PREVENTS	early detection of corneal copper deposits		Wilson disease		slit-lamp assessment	corneal copper deposits	1
31728073	Genetic testing		TREATS	misdiagnosis		MONDO:0011214		Genetic testing		1
31728073	Molecular analysis		TREATS	misdiagnosis		MONDO:0011214		molecular analysis		1
31728073	Histopathological analysis		TREATS	misdiagnosis		MONDO:0011214				1
36459990	Diagnostic acumen		TREATS	Myriad manifestations		MONDO:0010200				1
36459990	Novel therapies		TREATS	Neurologic disorder		MONDO:0010200		Novel therapies		1
36459990	Novel therapies		TREATS	HP:0001392	Liver disease	MONDO:0010200				1
36459990	Diagnostic acumen		TREATS	Broad range of symptoms		Wilson Disease	null	null	null	1
28679132	Anterior Segment Optical Coherence Tomography Evaluation		TREATS	HP:0200032	Kayser-Fleischer rings	MONDO:0010200				1
31269566	chelating agents		TREATS	neurological symptoms		MONDO:0010200		CHEBI:38161		1
31269566	neural symptom scores assessment		TREATS	delayed onset		MONDO:0010200	modified	Young scale	delayed onset	1
31269566	grade of Child liver function assessment		TREATS	liver injury		Wilson disease		Child liver function assessment		1
31269566	mental symptoms rating scale assessment		TREATS	psychiatric symptoms		MONDO:0010200				1
31269566	magnetic resonance imaging (MRI) scan		TREATS	neurological symptoms		MONDO:0010200				1
31269566	susceptibility weighted imaging (SWI)		TREATS	neurological symptoms		MONDO:0010200				1
31269566	metal metabolism evaluation		PREVENTS	worsening		MONDO:0010200				1
30059866	Potentiometric determination		DETECTS	copper accumulation		Wilson disease		CHEBI:74067	copper accumulation	1
30059866	Application		DETECTS	copper accumulation		MONDO:0010200		carbon sensors		1
30059866	Use of modified screen printed electrode (MSPE)		DETECTS	copper accumulation		MONDO:0010200				1
30059866	Use of carbon paste electrode		DETECTS	copper accumulation		MONDO:0010200	MCPE	carbon paste electrode		1
37204330	oral medication		TREATS	Wilson disease						1
37204330	oral medication		PREVENTS	decline in activities of daily living (ADL)		MONDO:0010200		oral medication		1
37204330	oral medication		TREATS	hepatic symptoms with splenomegaly		MONDO:0010200		oral medication		1
37204330	oral medication		TREATS	neurological signs		MONDO:0010200				1
37204330	oral medication		TREATS	psychiatric presentation		MONDO:0010200		oral medication		1
32844772	Transient Elastography		REPRESENTS	Hepatic Copper Accumulation		MONDO:0010200				1
28433104	Strict adherence to decoppering agents		PREVENTS	impairment of liver function		MONDO:0010200		decoppering agents	symptomatic	1
28433104	Strict adherence to decoppering agents		PREVENTS	HP:0001394	Cirrhosis	MONDO:0010200		decoppering agents		1
28433104	Avoidance of other toxic substances		PREVENTS	additional hepatic damage		MONDO:0010200				1
28433104	Treatment		PREVENTS	HP:0001409	portal hypertension	MONDO:0010200	with nonselective beta-blockers	nonselective beta-blockers		1
28433104	Variceal ligation		PREVENTS	portal hypertension (esophagus varices)		Wilson disease				1
28433104	Treatment		TREATS	HP:0001541	Ascites	MONDO:0010200	with	CHEBI:35498		1
28433104	Treatment with antibiotics		TREATS	spontaneous bacterial peritonitis		Wilson disease		antibiotics		1
28433104	Treatment with laxatives		TREATS	HP:0002480	hepatic encephalopathy	MONDO:0010200		CHEBI:50503		1
28433104	Treatment		TREATS	HP:0002480	hepatic encephalopathy	MONDO:0010200		nonresorbable antibiotics		1
28433104	MAXO:0001175	liver transplantation	TREATS	Decompensated liver cirrhosis		MONDO:0010200				1
33197948	drug prescriptions		TREATS	hepatic form		MONDO:0010200	with Trientine	CHEBI:39501		1
33197948	drug prescriptions		TREATS	hepatic form		MONDO:0010200	with Trientintetrahydrochlorid	Trientintetrahydrochlorid		1
33197948	drug prescriptions		TREATS	hepatic form		MONDO:0010200	with D-Penicillamin	D-Penicillamin	hepatic form	1
33197948	drug prescriptions		TREATS	hepatic form		MONDO:0010200	with Zinc acetate	CHEBI:62984		1
33197948	drug prescriptions		TREATS	hepatic form		MONDO:0010200	with Zinc	CHEBI:27363		1
33197948	human genetic diagnostic		PREVENTS	misdiagnosis		Wilson Disease				1
31898387	transient elastography		TREATS	liver stiffness		Wilson disease		transient elastography		1
31898387	MAXO:0000376	Liver biopsy	TREATS	liver stiffness		MONDO:0010200				1
31898387	APRI score evaluation		TREATS	liver stiffness		Wilson disease		APRI score evaluation		1
31898387	FIB-4 score evaluation		TREATS	liver stiffness		MONDO:0010200		FIB-4 score evaluation		1
31898387	transient elastography (TE)		TREATS	HP:0001394	Cirrhosis	MONDO:0010200				1
31898387	APRI score evaluation		PREVENTS	HP:0001394	Cirrhosis	MONDO:0010200	with cut-off <1.5			1
31898387	FIB-4 score evaluation		PREVENTS	HP:0001394	Cirrhosis	MONDO:0010200	with cut-off <3.25			1
37184248	positron emission tomography (PET)		TREATS	diagnosis		MONDO:0010200		64-copper (64Cu)		1
32314442	MAXO:0001175	liver transplantation	TREATS	fulminant liver failure		MONDO:0010200				1
32314442	MAXO:0001175	liver transplantation	TREATS	Wilson disease						1
32314442	use of life support		TREATS	fulminant liver failure		MONDO:0010200				1
32314442	Kaplan-Meier analysis		PREVENTS	none		MONDO:0010200				1
32314442	Cox regression		PREVENTS	none		MONDO:0010200				1
34162411	cardiovascular magnetic resonance (CMR) study		TREATS	HP:0001685	myocardial fibrosis	MONDO:0010200				1
34162411	cardiovascular magnetic resonance (CMR) study		TREATS	reduced left ventricular global circumferential strain (LV-GCS)		MONDO:0010200				1
34439909	Diagnosis		TREATS	variable clinical course		MONDO:0010200		artificial neural network algorithms		1
34439909	Diagnosis		TREATS	HP:0003674	Onset	MONDO:0010200		artificial neural network algorithms		1
34439909	Diagnosis		TREATS	morbidity		MONDO:0010200	using	artificial neural network algorithms		1
34439909	Treatment		TREATS	HP:0001410	hepatic dysfunction	MONDO:0010200	with Glutamate	CHEBI:29987		1
34439909	Treatment		TREATS	HP:0001410	hepatic dysfunction	MONDO:0010200	with Asparagine	CHEBI:22653		1
34439909	Treatment		TREATS	HP:0001410	hepatic dysfunction	MONDO:0010200	with Taurine	CHEBI:15891		1
36096368	MAXO:0001175	liver transplantation	TREATS	HP:0004448	fulminant hepatic failure	MONDO:0010200	null	null	null	1
36096368	chelation therapy		TREATS	chronic liver disease		Wilson Disease		chelation		1
36096368	Sequencing		PREVENTS	progressive liver disease		Wilson Disease		ATP7B		1
31416725	positron emission tomographic techniques		PREVENTS	Neurodegenerative disease progression		Pediatric Neurodegenerative Disorders		molecular neuroimaging		1
31416725	management of neurodegenerative disorders		TREATS	Neurodegenerative disease progression		Pediatric Neurodegenerative Disorders		glucose metabolism positron emission tomographic scans		1
29528784	Treatment		TREATS	Wilson disease				CHEBI:50868		1
29528784	Immunosuppressants		PREVENTS	flare-ups of Lupus Nephritis		Lupus Nephritis		Immunosuppressants		1
29528784	Urinalysis		DETECTS	haematuria		MONDO:0005556				1
29528784	Evaluation for chronic liver disease		IDENTIFIES	Wilson disease						1
29528784	Pre-renal biopsy work-up		PREPARES FOR	diagnosing Lupus Nephritis		MONDO:0005556				1
30558096	administration		TREATS	HP:0001337	Tremor	MONDO:0010200	Sodium dimercaptopropanesulfonate	CHEBI:888		1
30558096	treatment		TREATS	hepatic symptoms		MONDO:0010200		CHEBI:7959		1
30558096	treatment		PREVENTS	further accumulation of copper		MONDO:0010200		CHEBI:35176		1
30936772	diagnostic evaluation		TREATS	progressive movement disorder		Neurologic Wilson disease				1
30936772	diagnostic evaluation		TREATS	HP:0200032	Kayser-Fleischer rings	Neurologic Wilson disease				1
30936772	early treatment initiation		PREVENTS	copper toxicity		Neurologic Wilson disease	with copper removal	copper removal		1
30936772	extensive workup		TREATS	low serum copper		Neurologic Wilson disease				1
30936772	extensive workup		TREATS	low ceruloplasmin		Neurologic Wilson disease				1
30936772	extensive workup		TREATS	increased 24-hour urine copper		Neurologic Wilson disease				1
31474637	Administering copper-chelating agents		TREATS	copper accumulation		MONDO:0010200	with D-penicillamine	copper-chelating agents	copper accumulation	1
31474637	Administering copper-chelating agents		TREATS	copper accumulation		MONDO:0010200	with Trientine	copper-chelating agents		1
31474637	Administering zinc acetate		TREATS	copper accumulation		MONDO:0010200		CHEBI:62984	copper accumulation	1
31474637	Measurement		DIAGNOSES	Wilson disease				Hepatic copper content		1
31474637	ATP7B gene analysis		DIAGNOSES	Wilson disease						1
30701819	successful treatment of HCV infection		TREATS	recrudescence of the disease		MONDO:0010200		direct antiviral drugs		1
30701819	successful treatment of HCV infection		TREATS	decompensation of liver cirrhosis		MONDO:0010200		direct antiviral drugs		1
30701819	elimination of the virus		TREATS	recrudescence of the disease		Wilson disease		virus		1
30701819	adequate lifelong medical treatment		PREVENTS	recrudescence of the disease		MONDO:0010200				1
30701819	adequate lifelong medical treatment		PREVENTS	decompensation of liver cirrhosis		MONDO:0010200				1
28573989	anterior segment optical coherence tomography (AS-OCT)		TREATS	HP:0200032	Kayser-Fleischer rings	MONDO:0010200				1
28573989	naked eye examination using torch light		TREATS	HP:0200032	Kayser-Fleischer rings	MONDO:0010200				1
28573989	slit lamp biomicroscopy		TREATS	Kayser-Fleischer ring		Wilson disease		slit lamp biomicroscopy	Kayser-Fleischer ring	1
31083157	modified radical mastectomy		TREATS	HP:0032408	lump in breast	MONDO:0010200				1
31083157	MAXO:0000647	chemotherapy (with epirubicin, cyclophosphamide, docetaxel, paclitaxel)	TREATS	primary breast cancer		MONDO:0010200	with epirubicin	CHEBI:47898		1
31083157	MAXO:0000647	chemotherapy (with epirubicin, cyclophosphamide, docetaxel, paclitaxel)	TREATS	primary breast cancer		MONDO:0010200	with cyclophosphamide	CHEBI:4027		1
31083157	MAXO:0000647	chemotherapy (with epirubicin, cyclophosphamide, docetaxel, paclitaxel)	TREATS	primary breast cancer		MONDO:0010200	with docetaxel	CHEBI:4672		1
31083157	MAXO:0000647	chemotherapy (with epirubicin, cyclophosphamide, docetaxel, paclitaxel)	TREATS	primary breast cancer		MONDO:0010200	with paclitaxel	CHEBI:45863		1
33879678	MAXO:0000079	genetic counseling	PREVENTS	HP:0001392	Liver disease	MONDO:0010200				1
33879678	MAXO:0000079	genetic counseling	PREVENTS	neurological degeneration		MONDO:0010200				1
33879678	clinical diagnosis		TREATS	HP:0001392	Liver disease	MONDO:0010200				1
33879678	clinical diagnosis		TREATS	neurological degeneration		MONDO:0010200				1
33879678	prenatal diagnosis		PREVENTS	HP:0001392	Liver disease	MONDO:0010200				1
33879678	prenatal diagnosis		PREVENTS	neurological degeneration		MONDO:0010200				1
34923539	Observation		TREATS	Reduced vision		Valsalva Retinopathy				1
34923539	Referral to a retinal specialist		TREATS	Bilateral subinternal limiting membrane macular hemorrhages		Valsalva Retinopathy				1
34923539	Ophthalmological examination		TREATS	Reduced vision		Valsalva Retinopathy				1
30384011	MAXO:0001298	therapy	TREATS	HP:0011967	Copper deficiency	MONDO:0010651		copper-histidine		1
30384011	MAXO:0001298	therapy	TREATS	HP:0011967	Copper deficiency	MONDO:0010651		CHEBI:38127		1
30384011	MAXO:0001298	therapy	TREATS	HP:0011967	Copper deficiency	MONDO:0010651		CHEBI:25548		1
30384011	MAXO:0001298	therapy	TREATS	HP:0011967	Copper deficiency	MONDO:0010651		CHEBI:16494		1
30384011	Combination therapy		TREATS	symptoms of copper toxicity		MONDO:0010200		CHEBI:39501	with dimercaptosuccinate	1
30384011	Use of brain shuttle		TREATS	symptoms		MONDO:0010200		CHEBI:30703	copper toxicity	1
30384011	Use of brain shuttle		TREATS	symptoms of copper toxicity		MONDO:0010200		CHEBI:30313		1
30384011	copper removal or delivery		TREATS	copper overload		Menkes and Wilson diseases	New	chelating principles	copper overload	1
35042319	MAXO:0000127	genetic testing	PREVENTS	misdiagnosis		MONDO:0010200				1
35042319	Liver transplantation		TREATS	liver failure		MONDO:0010200				1
35042319	Treatment		TREATS	copper accumulation		MONDO:0010200		CHEBI:38161	copper accumulation	1
35042319	Treatment		PREVENTS	copper accumulation		MONDO:0010200		CHEBI:38161		1
32281751	Administration of small doses of antiepileptic drugs		TREATS	generalized epilepsy		MONDO:0010200	small doses	antiepileptic drugs		1
32281751	Copper-chelation therapy		TREATS	HP:0001250	Seizures	MONDO:0010200		Copper-chelation therapy		1
32281751	Brain MRI		PREVENTS	generalized epilepsy		MONDO:0010200				1
28452067	monotherapy		TREATS	elevated aspartate aminotransferase		MONDO:0010200		CHEBI:27363		1
28452067	monotherapy		TREATS	elevated alanine aminotransferase		MONDO:0010200		CHEBI:27363		1
28452067	Zinc monotherapy		TREATS	elevated gamma-glutamyltransferase		MONDO:0010200		Zinc monotherapy		1
28452067	monotherapy		TREATS	increased 24-hour urinary copper		MONDO:0010200		CHEBI:27363		1
28452067	Maintaining normal transaminase values		TREATS	elevated aspartate aminotransferase		MONDO:0010200				1
28452067	Maintaining normal transaminase values		TREATS	elevated alanine aminotransferase		MONDO:0010200				1
28452067	Monitoring 24-hour urinary copper excretion		TREATS	increased 24-hour urinary copper		MONDO:0010200				1
38306527	Chelation therapy		TREATS	HP:0001337	Tremor	MONDO:0010200				1
38306527	Chelation therapy		TREATS	HP:0001332	Dystonia	MONDO:0010200				1
38306527	Chelation therapy		TREATS	psychiatric manifestations		MONDO:0010200				1
38306527	Genetic analysis		CONFIRMS	primary diagnosis		Wilson disease				1
38306527	Regular monitoring		ADJUSTS	treatment		MONDO:0010200				1
38306527	MAXO:0000487	Clinical assessments	MONITOR	treatment efficacy		MONDO:0010200				1
33763932	antiviral therapy		TREATS	HBV infection		liver cirrhosis in young children		CHEBI:22587		1
33763932	logistic regression		PREVENTS	HBsAg loss		liver cirrhosis in young children				1
28433098	Diagnosis through biochemical tests including liver tests, serum ceruloplasmin, and basal 24-hour urinary copper excretion and genotype determination		PREVENTS	HP:0001392	Hepatic disease	MONDO:0010200				1
28433098	Oral chelation treatment		TREATS	HP:0001392	Hepatic disease	MONDO:0010200	Oral	chelation		1
28433098	MAXO:0010026	Zinc supplementation	PREVENTS	HP:0001392	Hepatic disease	MONDO:0010200		CHEBI:27363		1
28433098	Differentiation of Wilsonian fulminant hepatic failure from decompensated cirrhosis		TREATS	HP:0001392	Hepatic disease	MONDO:0010200				1
28433098	MAXO:0001175	liver transplantation	TREATS	HP:0001392	Hepatic disease	MONDO:0010200				1
